City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
303,Boshnyakovo,RU,2020-06-17 05:13:14,49.63,142.17,282.32,95,100,2.31
304,Thunder Bay,CA,2020-06-17 05:12:08,48.4,-89.32,288.71,87,20,2.1
305,Poum,NC,2020-06-17 05:13:14,-20.23,164.02,296.66,70,1,3.01
306,Tall Kayf,TR,2020-06-17 05:13:14,37.08,41.07,295.15,53,0,3.1
307,Sao Filipe,CV,2020-06-17 05:13:14,14.9,-24.5,297.01,82,0,4.15
308,Tulum,MX,2020-06-17 05:13:15,20.22,-87.47,298.71,94,90,1.5
309,Tura,IN,2020-06-17 05:13:15,25.52,90.22,299.15,93,100,1.45
310,Tromso,NO,2020-06-17 05:13:16,69.65,18.96,281.15,75,20,3.6
311,Muros,ES,2020-06-17 05:13:16,42.78,-9.06,284.26,94,74,1.01
312,Trabzon,TR,2020-06-17 05:09:55,40.92,39.83,298.15,69,20,0.5
313,Agadez,NE,2020-06-17 05:13:17,19.75,10.25,298.59,19,0,6.3
314,Severo-Kurilsk,RU,2020-06-17 05:13:17,50.68,156.12,279.53,88,100,5.07
315,Erdenet,MN,2020-06-17 05:13:17,49.03,104.08,290.22,54,55,3.18
316,Harwich,GB,2020-06-17 05:11:49,51.94,1.28,288.71,93,96,2.78
317,Yerbogachen,RU,2020-06-17 05:13:18,61.28,108.01,291.37,45,23,2.6
318,Boromo,BF,2020-06-17 05:11:05,11.75,-2.93,299.89,61,96,3.31
319,Shumskiy,RU,2020-06-17 05:13:18,54.83,99.13,293.99,44,37,0.74
320,Sumter,US,2020-06-17 05:11:19,28.71,-82.08,295.93,84,3,1.34
321,Chicama,PE,2020-06-17 05:13:18,-7.84,-79.15,291.1,83,44,3.27
322,Gusau,NG,2020-06-17 05:13:19,12.16,6.66,299.91,73,100,6.42
323,Victor Harbor,AU,2020-06-17 05:13:19,-35.57,138.62,288.15,78,27,2.33
324,Nioro,GM,2020-06-17 05:13:19,13.35,-15.75,300.42,71,56,4.28
325,Simao,CN,2020-06-17 05:13:19,22.79,100.97,296.9,80,91,1.71
326,San Luis,AR,2020-06-17 05:13:19,-33.3,-66.34,285.64,62,84,3.4
327,Puerto Escondido,MX,2020-06-17 05:13:20,15.85,-97.07,300.71,74,73,1.67
328,Kiruna,SE,2020-06-17 05:13:20,67.86,20.23,284.15,53,0,1.0
329,Oussouye,SN,2020-06-17 05:13:20,12.48,-16.55,300.15,94,54,3.1
330,Keskin,TR,2020-06-17 05:13:20,39.67,33.61,294.26,57,14,0.45
331,Kibre Mengist,ET,2020-06-17 05:13:21,5.88,38.98,288.83,90,93,1.28
332,Rosetta,EG,2020-06-17 05:13:21,31.4,30.42,299.54,45,0,5.76
333,Urumqi,CN,2020-06-17 05:08:39,43.8,87.6,301.15,30,100,3.0
334,Koutiala,ML,2020-06-17 05:13:21,12.39,-5.46,300.64,59,99,2.12
335,Hobyo,SO,2020-06-17 05:13:22,5.35,48.53,301.06,63,100,10.66
336,Sheridan,US,2020-06-17 05:13:22,44.83,-106.92,287.15,67,1,9.3
337,Tiarei,PF,2020-06-17 05:13:22,-17.53,-149.33,300.93,83,75,2.6
338,Banjar,ID,2020-06-17 05:13:22,-8.19,114.97,303.15,84,40,8.7
339,Tari,NG,2020-06-17 05:13:23,12.41,4.49,302.31,66,97,6.74
340,Gondanglegi,ID,2020-06-17 05:13:23,-7.75,112.01,303.88,65,73,6.0
341,Pastavy,BY,2020-06-17 05:13:23,55.12,26.83,293.75,87,0,2.29
342,Niederzier,DE,2020-06-17 05:13:23,50.88,6.47,287.59,93,20,1.5
343,Vestmannaeyjar,IS,2020-06-17 05:13:23,63.44,-20.27,281.17,76,33,1.24
344,Constitucion,CL,2020-06-17 05:13:25,-35.33,-72.42,285.73,87,98,7.08
345,Sao Joao Da Barra,BR,2020-06-17 05:13:25,-21.64,-41.05,294.3,74,99,5.19
346,Ankang,CN,2020-06-17 05:13:25,32.68,109.02,294.26,40,100,1.21
347,Majalengka,ID,2020-06-17 05:13:25,-6.84,108.23,305.14,53,76,0.96
348,Corinto,GR,2020-06-17 05:13:25,37.94,22.96,294.82,61,0,6.26
349,Aykhal,RU,2020-06-17 05:13:26,66.0,111.5,290.15,41,75,4.0
350,Falakata,IN,2020-06-17 05:13:26,26.52,89.21,303.87,75,89,2.19
351,Pueblo,US,2020-06-17 05:13:26,38.25,-104.61,300.15,28,1,9.8
352,Frontera,MX,2020-06-17 05:13:26,26.93,-101.45,302.04,54,38,3.7
353,Bacolod,PH,2020-06-17 05:13:26,10.67,122.95,303.72,65,98,2.31
354,Miri,MY,2020-06-17 05:13:27,4.41,114.01,304.15,74,75,3.1
355,Haines Junction,CA,2020-06-17 05:13:27,60.75,-137.51,285.51,56,100,2.79
356,Corpus Christi,US,2020-06-17 05:13:27,27.8,-97.4,300.37,74,20,5.7
357,Lakes Entrance,AU,2020-06-17 05:13:27,-37.88,147.98,285.93,67,52,1.79
358,Naze,JP,2020-06-17 05:13:28,28.37,129.48,300.15,94,75,2.6
359,Inhambane,MZ,2020-06-17 05:13:28,-23.86,35.38,291.15,93,75,2.86
360,Besancon,FR,2020-06-17 05:13:28,47.25,6.02,286.48,100,100,1.96
361,Kaoma,ZM,2020-06-17 05:13:28,-14.78,24.8,281.69,87,0,2.77
362,Cabedelo,BR,2020-06-17 05:13:28,-6.98,-34.83,297.63,84,11,4.48
363,Awjilah,LY,2020-06-17 05:13:29,29.11,21.29,292.73,79,0,4.18
364,Manica,FR,2020-06-17 05:13:29,49.0,-1.17,286.48,58,100,0.99
365,Balakovo,RU,2020-06-17 05:13:29,52.03,47.8,295.38,55,4,0.54
366,Pasni,PK,2020-06-17 05:13:29,25.26,63.47,303.25,78,19,3.82
367,Coihaique,CL,2020-06-17 05:13:29,-45.58,-72.07,274.15,100,88,0.5
368,Saint Anthony,US,2020-06-17 05:13:30,45.02,-93.22,298.15,41,1,5.7
369,Sinnamary,GF,2020-06-17 05:13:30,5.38,-52.95,297.94,89,60,1.85
370,Ugento,IT,2020-06-17 05:13:30,39.93,18.16,293.15,93,20,1.0
371,Lingao,CN,2020-06-17 05:13:30,19.91,109.69,306.45,56,6,2.73
372,San Policarpo,PH,2020-06-17 05:13:31,12.18,125.51,303.01,69,100,3.35
373,Zavet,BG,2020-06-17 05:13:31,43.77,26.67,291.65,86,98,1.35
374,Tagusao,PH,2020-06-17 05:13:31,9.19,117.81,303.12,69,50,0.7
375,Abu Kamal,SY,2020-06-17 05:09:04,34.45,40.92,301.86,29,0,7.4
376,Port-Gentil,GA,2020-06-17 05:13:31,-0.72,8.78,296.55,90,98,5.07
377,Vao,NC,2020-06-17 05:13:32,-22.67,167.48,296.25,81,69,7.18
378,San Cristobal,VE,2020-06-17 05:13:32,7.77,-72.22,292.07,93,100,1.76
379,Marsh Harbour,BS,2020-06-17 05:13:32,26.54,-77.06,299.15,71,1,2.65
380,Bathsheba,BB,2020-06-17 05:13:32,13.22,-59.52,300.15,78,20,8.7
381,Prince George,CA,2020-06-17 05:12:34,53.92,-122.75,288.15,54,1,4.1
382,Hamilton,US,2020-06-17 05:13:33,39.18,-84.53,292.59,77,1,1.14
383,Plouzane,FR,2020-06-17 05:13:33,48.38,-4.62,286.15,100,90,1.5
384,Tabou,CI,2020-06-17 05:13:33,4.42,-7.35,298.17,90,98,4.79
385,Broken Hill,AU,2020-06-17 05:13:33,-31.95,141.43,290.15,42,0,3.1
386,Casper,US,2020-06-17 05:11:06,42.87,-106.31,285.93,54,1,3.6
387,Guayaramerin,BO,2020-06-17 05:13:34,-10.84,-65.36,295.02,80,2,0.73
388,Chingola,ZM,2020-06-17 05:13:34,-12.53,27.88,281.38,83,0,2.77
389,Iskateley,RU,2020-06-17 05:13:34,67.68,53.15,279.73,61,100,9.15
390,Buala,SB,2020-06-17 05:13:34,-8.14,159.59,301.77,74,92,2.09
391,Grand Gaube,MU,2020-06-17 05:13:35,-20.01,57.66,295.93,75,18,6.71
392,Kula,TR,2020-06-17 05:13:35,38.55,28.65,298.15,10,0,25.93
393,Lata,PT,2020-06-17 05:13:35,40.16,-8.33,288.71,89,73,1.22
394,Hualmay,PE,2020-06-17 05:13:35,-11.1,-77.61,289.72,85,60,5.62
395,Outlook,CA,2020-06-17 05:13:36,51.5,-107.05,285.37,93,100,0.45
396,Tigil,RU,2020-06-17 05:13:36,57.8,158.67,292.65,42,11,4.69
397,Loding,NO,2020-06-17 05:13:36,67.3,14.75,288.15,58,0,4.1
398,Alto Araguaia,BR,2020-06-17 05:13:36,-17.31,-53.22,289.97,81,0,2.59
399,Praya,CV,2020-06-17 05:13:36,14.92,-23.51,299.15,88,20,2.1
400,Bomet,KE,2020-06-17 05:13:37,-0.78,35.34,286.84,95,32,1.01
401,Shubarshi,KZ,2020-06-17 05:13:37,48.59,57.19,297.96,33,0,1.7
402,Richards Bay,ZA,2020-06-17 05:13:37,-28.78,32.04,288.39,81,98,2.74
403,Riyadh,SA,2020-06-17 05:11:06,24.69,46.72,307.15,14,11,2.1
404,Kenai,US,2020-06-17 05:13:37,60.55,-151.26,288.15,47,75,4.1
405,Honningsvag,NO,2020-06-17 05:13:37,70.98,25.97,279.15,75,75,4.6
406,Holland,US,2020-06-17 05:13:38,42.79,-86.11,291.15,77,1,2.27
407,Aripuana,BR,2020-06-17 05:11:04,-9.17,-60.63,295.91,75,16,0.52
408,Presidencia Roque Saenz Pena,AR,2020-06-17 05:13:38,-26.79,-60.44,296.48,68,1,1.79
409,Darovskoy,RU,2020-06-17 05:13:39,58.77,47.96,287.55,70,93,3.45
410,Denpasar,ID,2020-06-17 05:10:58,-8.65,115.22,303.15,84,40,8.7
411,Chernyshevskiy,RU,2020-06-17 05:13:39,63.01,112.47,290.59,39,84,2.59
412,Accra,GH,2020-06-17 05:13:39,5.56,-0.2,300.15,88,90,5.1
413,Vila Velha,BR,2020-06-17 05:13:40,-20.33,-40.29,293.71,94,75,1.0
414,Shitanjing,CN,2020-06-17 05:13:40,39.23,106.34,297.58,33,55,1.8
415,Lagos,NG,2020-06-17 05:11:15,6.58,3.75,299.15,94,20,2.07
416,Surt,LY,2020-06-17 05:13:40,31.21,16.59,294.18,66,0,4.15
417,Saint-Georges,GD,2020-06-17 05:13:40,12.06,-61.75,300.15,83,20,4.1
418,Gunnaur,IN,2020-06-17 05:13:41,28.25,78.43,311.21,34,20,3.42
419,Ambilobe,MG,2020-06-17 05:13:41,-13.2,49.05,296.96,54,16,2.09
420,Bandiagara,ML,2020-06-17 05:13:41,14.35,-3.61,301.85,44,47,2.73
421,Campbell River,CA,2020-06-17 05:13:41,50.02,-125.24,289.15,63,20,2.6
422,Oudtshoorn,ZA,2020-06-17 05:13:41,-33.59,22.2,283.15,66,0,1.0
423,Sola,VU,2020-06-17 05:13:42,-13.88,167.55,300.3,82,97,9.93
424,Aksu,CN,2020-06-17 05:13:42,41.12,80.26,301.63,22,0,0.45
425,Ampanihy,MG,2020-06-17 05:13:42,-24.7,44.75,290.78,69,70,6.79
426,Sheltozero,RU,2020-06-17 05:13:42,61.37,35.37,285.06,77,6,4.61
427,Mayo,US,2020-06-17 05:08:52,38.89,-76.51,292.59,72,75,3.6
428,Buraydah,SA,2020-06-17 05:13:43,26.33,43.98,304.15,25,0,7.7
429,Port-Cartier,CA,2020-06-17 05:13:43,50.03,-66.87,290.37,63,75,1.33
430,Amapa,BR,2020-06-17 05:13:43,1.0,-52.0,295.52,98,100,0.16
431,Charters Towers,AU,2020-06-17 05:13:43,-20.1,146.27,298.12,52,51,5.41
432,Bayonet Point,US,2020-06-17 05:13:44,28.33,-82.68,297.59,74,7,4.41
433,Sotouboua,TG,2020-06-17 05:13:44,8.57,0.98,295.92,96,66,1.57
434,Pantai Remis,MY,2020-06-17 05:13:44,4.46,100.63,305.15,70,40,1.5
435,Providencia,MX,2020-06-17 05:13:44,28.72,-111.58,298.71,53,0,0.45
436,Muyezerskiy,RU,2020-06-17 05:13:44,63.93,31.65,286.0,50,0,2.63
437,Mahebourg,MU,2020-06-17 05:13:45,-20.41,57.7,295.15,78,75,7.2
438,Langres,FR,2020-06-17 05:13:45,47.83,5.33,287.15,100,100,1.5
439,Naron,ES,2020-06-17 05:13:45,43.52,-8.15,288.15,100,75,1.0
440,Herat,AF,2020-06-17 05:13:45,34.5,62.0,304.15,15,0,3.1
441,Koping,SE,2020-06-17 05:13:45,59.51,15.99,287.59,100,82,1.5
442,Veraval,IN,2020-06-17 05:13:46,20.9,70.37,303.46,72,82,2.61
443,Pahrump,US,2020-06-17 05:13:47,36.21,-115.98,299.26,23,0,2.68
444,Iisaku,EE,2020-06-17 05:13:47,59.1,27.31,292.3,87,28,1.93
445,Paamiut,GL,2020-06-17 05:13:48,61.99,-49.67,276.24,76,94,1.4
446,Katobu,ID,2020-06-17 05:13:48,-4.94,122.53,300.46,85,52,4.94
447,Arman,RU,2020-06-17 05:13:48,59.7,150.17,288.25,57,57,4.1
448,Sampit,ID,2020-06-17 05:13:49,-2.53,112.95,302.29,86,12,1.88
449,Touros,BR,2020-06-17 05:13:49,-5.2,-35.46,296.15,94,40,2.1
450,Sechura,PE,2020-06-17 05:13:49,-5.56,-80.82,292.05,80,0,4.9
451,Mitchell,US,2020-06-17 05:11:42,43.71,-98.03,301.15,45,1,11.3
452,Burnie,AU,2020-06-17 05:10:44,-41.07,145.92,286.48,62,21,0.89
453,Chapadinha,BR,2020-06-17 05:13:50,-3.74,-43.36,294.87,98,0,0.95
454,Verkhneyarkeyevo,RU,2020-06-17 05:13:50,55.45,54.31,293.24,80,40,4.54
455,Sinazongwe,ZM,2020-06-17 05:13:50,-17.26,27.46,290.8,58,100,2.24
456,Marzuq,YE,2020-06-17 05:13:51,14.4,46.47,304.71,25,93,1.06
457,Makakilo City,US,2020-06-17 05:13:51,21.35,-158.09,298.71,69,90,2.1
458,Kapit,MY,2020-06-17 05:13:51,2.02,112.93,307.82,48,99,1.13
459,Tuatapere,NZ,2020-06-17 05:13:51,-46.13,167.68,280.9,79,100,2.2
460,Cravo Norte,CO,2020-06-17 05:13:51,6.3,-70.2,296.54,95,75,1.98
461,Patiya,BD,2020-06-17 05:13:52,22.29,91.98,300.15,94,90,6.2
462,Chandpur,IN,2020-06-17 05:13:52,29.15,78.27,311.2,33,0,3.4
463,Pascagoula,US,2020-06-17 05:13:52,30.37,-88.56,295.37,83,1,3.34
464,Ayr,GB,2020-06-17 05:13:52,55.46,-4.63,287.15,93,75,2.02
465,Beihai,CN,2020-06-17 05:13:53,21.48,109.1,302.8,75,43,9.81
466,Zychlin,PL,2020-06-17 05:13:53,52.24,19.63,293.15,60,6,2.6
467,Nanortalik,GL,2020-06-17 05:13:53,60.14,-45.24,275.93,84,31,3.15
468,Gorontalo,ID,2020-06-17 05:13:53,0.54,123.06,303.24,71,8,2.18
469,Chililabombwe,ZM,2020-06-17 05:13:53,-12.36,27.82,282.22,80,0,3.22
470,Dhidhdhoo,MV,2020-06-17 05:10:45,6.88,73.1,302.49,77,100,8.79
471,Bemidji,US,2020-06-17 05:13:54,47.47,-94.88,299.15,50,1,5.7
472,Kenmare,IE,2020-06-17 05:13:54,51.88,-9.58,284.1,91,78,1.59
473,Santana,BR,2020-06-17 05:13:54,-0.06,-51.18,298.15,100,90,1.0
474,Chauk,MM,2020-06-17 05:13:54,20.88,94.82,300.3,81,100,8.74
475,Port Hardy,CA,2020-06-17 05:10:20,50.7,-127.42,286.15,76,20,4.6
476,Keti Bandar,PK,2020-06-17 05:13:55,24.14,67.45,305.43,68,59,7.93
477,Van Buren,US,2020-06-17 05:13:55,35.44,-94.35,297.15,69,90,1.5
478,Srednekolymsk,RU,2020-06-17 05:13:55,67.45,153.68,303.22,21,70,2.52
479,Andenes,NO,2020-06-17 05:13:56,69.31,16.12,282.15,81,26,5.1
480,Hanzhong,CN,2020-06-17 05:13:56,33.07,107.03,299.55,60,76,1.08
481,Smolenka,RU,2020-06-17 05:13:56,52.14,113.5,292.15,68,40,2.0
482,Vila,PT,2020-06-17 05:13:56,42.03,-8.16,283.15,93,49,0.09
483,Russell,US,2020-06-17 05:13:57,32.35,-85.2,291.15,82,1,2.1
484,Vila Franca Do Campo,PT,2020-06-17 05:13:57,37.72,-25.43,291.15,88,75,1.5
485,Fukue,JP,2020-06-17 05:13:57,32.69,128.84,296.15,88,75,1.5
486,Wlodawa,PL,2020-06-17 05:13:57,51.55,23.55,291.15,82,80,2.0
487,Praia Da Vitoria,PT,2020-06-17 05:13:58,38.73,-27.07,290.15,93,75,6.0
488,Samarai,PG,2020-06-17 05:13:58,-10.62,150.67,299.19,83,100,5.0
489,Esmeraldas,BR,2020-06-17 05:13:58,-19.76,-44.31,290.15,82,75,4.1
490,Leshukonskoye,RU,2020-06-17 05:13:59,64.9,45.76,282.75,50,64,3.64
491,Mehamn,NO,2020-06-17 05:13:59,71.04,27.85,278.15,86,75,4.1
492,Encheng,CN,2020-06-17 05:13:59,22.18,112.3,304.26,71,0,7.31
493,Weligama,LK,2020-06-17 05:13:59,5.97,80.42,302.28,78,88,5.46
494,Wanning,CN,2020-06-17 05:14:00,18.8,110.4,302.92,69,90,6.81
495,Jackson,US,2020-06-17 05:12:38,42.42,-122.83,286.15,76,75,1.5
496,San Quintin,MX,2020-06-17 05:14:00,30.48,-115.95,290.21,86,16,3.23
497,Candolim,IN,2020-06-17 05:14:00,15.52,73.76,299.15,100,90,3.1
498,Victoria Point,AU,2020-06-17 05:14:01,-27.58,153.3,295.37,64,0,0.89
499,Lorengau,PG,2020-06-17 05:14:02,-2.02,147.27,302.08,74,26,2.13
500,Mackay,AU,2020-06-17 05:14:03,-21.15,149.2,296.15,73,90,8.2
501,Adrar,MR,2020-06-17 05:14:03,20.5,-10.07,307.05,20,8,9.73
502,Manbij,SY,2020-06-17 05:09:04,36.53,37.95,300.15,36,0,4.6
503,Misilmeri,IT,2020-06-17 05:14:03,38.03,13.45,295.93,53,0,7.2
504,Innisfail,AU,2020-06-17 05:14:04,-17.53,146.03,295.29,90,78,4.86
505,Ganzhou,CN,2020-06-17 05:14:04,28.82,115.43,306.21,61,50,6.31
506,Miandrivazo,MG,2020-06-17 05:14:04,-19.52,45.47,295.99,54,0,1.21
507,Dunedin,NZ,2020-06-17 05:13:49,-45.87,170.5,280.93,79,100,0.45
508,Agutaya,PH,2020-06-17 05:14:04,11.15,120.94,302.8,64,96,2.45
509,Ashland,US,2020-06-17 05:09:20,40.82,-82.27,291.15,63,1,2.1
510,Santa Maria,BR,2020-06-17 05:14:05,-29.68,-53.81,291.18,86,78,3.07
511,Leh,IN,2020-06-17 05:14:05,34.17,77.58,286.25,37,25,3.01
512,Escanaba,US,2020-06-17 05:14:06,45.75,-87.06,291.15,59,1,2.6
513,Xai-Xai,MZ,2020-06-17 05:14:06,-25.05,33.64,291.18,86,76,6.52
514,Jining,CN,2020-06-17 05:14:06,35.41,116.58,291.93,85,100,5.88
515,Okakarara,NA,2020-06-17 05:14:06,-20.58,17.43,277.18,71,0,1.37
516,Stornoway,GB,2020-06-17 05:14:06,58.21,-6.39,285.15,93,100,4.1
517,Luderitz,NA,2020-06-17 05:14:07,-26.65,15.16,296.15,10,0,8.2
518,Matagami,CA,2020-06-17 05:14:07,49.75,-77.63,289.15,77,1,3.6
519,Chifeng,CN,2020-06-17 05:14:07,42.27,118.96,307.54,16,97,6.24
520,Jian,CN,2020-06-17 05:14:08,27.12,114.98,306.37,58,25,5.9
521,Sharlyk,RU,2020-06-17 05:14:08,52.92,54.75,294.52,62,1,3.84
522,Paragominas,BR,2020-06-17 05:14:08,-2.97,-47.48,295.52,90,11,1.28
523,Ridgecrest,US,2020-06-17 05:12:36,35.62,-117.67,299.15,22,1,9.8
524,Dingle,PH,2020-06-17 05:14:08,11.0,122.67,305.99,52,91,2.33
525,Sao Jose Da Coroa Grande,BR,2020-06-17 05:14:09,-8.9,-35.15,297.44,86,26,5.42
526,Jacareacanga,BR,2020-06-17 05:14:09,-6.22,-57.75,296.83,85,37,0.3
527,Ostrovnoy,RU,2020-06-17 05:14:09,68.05,39.51,279.88,69,84,7.2
528,Liverpool,GB,2020-06-17 05:13:21,53.41,-2.98,287.59,100,77,2.6
529,Los Llanos De Aridane,ES,2020-06-17 05:14:09,28.66,-17.92,295.15,88,20,0.5
530,Nantucket,US,2020-06-17 05:14:10,41.28,-70.1,287.04,76,1,4.1
531,Cumana,VE,2020-06-17 05:14:10,10.46,-64.18,300.15,83,26,6.2
532,Aviles,ES,2020-06-17 05:14:10,43.55,-5.92,287.59,82,90,3.1
533,Guaruja,BR,2020-06-17 05:14:10,-23.99,-46.26,294.82,80,2,2.84
534,Kaseda,JP,2020-06-17 05:14:10,31.42,130.32,300.15,51,75,2.6
535,Christchurch,NZ,2020-06-17 05:14:11,-43.53,172.63,291.15,52,96,1.5
536,Pachino,IT,2020-06-17 05:14:11,36.72,15.09,290.93,70,0,4.31
537,Santarem,BR,2020-06-17 05:14:11,-2.44,-54.71,296.93,94,86,1.23
538,Asau,RO,2020-06-17 05:14:11,46.43,26.4,287.04,94,98,0.27
539,Husavik,IS,2020-06-17 05:14:12,66.04,-17.34,278.15,86,7,2.6
540,Araouane,ML,2020-06-17 05:14:12,18.9,-3.53,306.09,11,2,6.7
541,Warrenton,ZA,2020-06-17 05:14:12,-28.11,24.85,277.31,90,7,4.49
542,Macenta,GN,2020-06-17 05:14:12,8.54,-9.47,294.85,97,99,0.91
543,Pasarkemis,ID,2020-06-17 05:14:13,-6.17,106.53,306.15,59,40,3.1
544,Maneadero,MX,2020-06-17 05:14:13,31.72,-116.57,290.93,83,28,2.24
545,Uruguaiana,BR,2020-06-17 05:14:13,-29.75,-57.09,293.15,88,90,3.6
546,Miedzychod,PL,2020-06-17 05:09:53,52.6,15.9,291.15,72,4,0.94
547,Nara,JP,2020-06-17 05:14:14,34.69,135.8,306.48,35,75,2.1
548,Hurghada,EG,2020-06-17 05:14:14,27.26,33.81,302.08,30,0,5.18
549,Ormara,PK,2020-06-17 05:14:14,25.21,64.64,303.24,77,47,5.45
550,Hibbing,US,2020-06-17 05:14:15,47.43,-92.94,296.15,56,1,3.1
551,Jalu,LY,2020-06-17 05:14:15,29.03,21.55,293.11,75,0,5.4
552,Floro,NO,2020-06-17 05:14:15,61.6,5.03,288.15,93,67,0.5
553,Pasighat,IN,2020-06-17 05:14:15,28.07,95.33,299.05,87,96,0.42
554,Kahului,US,2020-06-17 05:14:16,20.89,-156.47,296.48,74,33,1.34
555,Alta Floresta,BR,2020-06-17 05:14:16,-9.88,-56.09,293.6,76,22,1.66
556,Norman Wells,CA,2020-06-17 05:14:16,65.28,-126.83,293.15,56,20,6.2
557,Orlik,RU,2020-06-17 05:14:16,52.52,99.83,290.32,31,43,3.33
558,Marienburg,PL,2020-06-17 05:14:16,54.04,19.03,290.37,100,9,2.09
559,Puerto Leguizamo,CO,2020-06-17 05:14:17,-0.19,-74.78,294.74,98,99,0.92
560,Vostok,RU,2020-06-17 05:14:17,46.49,135.88,282.71,100,100,1.15
561,Cururupu,BR,2020-06-17 05:14:17,-1.83,-44.87,296.55,95,0,0.91
562,Lugovoy,KZ,2020-06-17 05:14:18,42.95,72.76,294.39,37,6,4.43
563,Camocim,BR,2020-06-17 05:14:18,-2.9,-40.84,298.17,84,0,5.32
564,Pemangkat,ID,2020-06-17 05:09:55,1.17,108.97,301.71,72,23,2.86
565,Rosa Zarate,EC,2020-06-17 05:14:18,0.33,-79.47,295.34,94,81,0.75
566,Patitirion,GR,2020-06-17 05:14:19,39.15,23.87,295.15,88,20,5.14
567,Tarko-Sale,RU,2020-06-17 05:14:19,64.92,77.78,280.11,81,100,5.22
568,Caohai,CN,2020-06-17 05:14:19,26.87,104.28,296.19,71,94,4.85
569,Gbarnga,LR,2020-06-17 05:14:19,7.0,-9.47,296.04,96,94,0.85
570,Tayu,ID,2020-06-17 05:14:20,-6.54,111.05,305.27,53,83,3.89
571,Isla Mujeres,MX,2020-06-17 05:10:29,21.23,-86.73,299.26,94,75,1.5
572,Turayf,SA,2020-06-17 05:14:20,31.67,38.66,295.15,46,0,2.1
573,Nsanje,MW,2020-06-17 05:14:20,-16.92,35.26,288.24,92,6,1.06
574,Goma,CD,2020-06-17 05:14:21,-1.68,29.22,289.66,77,68,1.02
